"","DiveNum","GPS","ObsTime","Collector","Depth_m","Depth_ft","AnemSpp","AnemDia","oldAnemID","AnemID","AnemSampleID","Spp","Size1","Col1","ID1","Size2","Col2","ID2","Size3","Col3","ID3","Size4","Col4","ID4","Size5","Col5","ID5","Size6","Col6","ID6","Size7","Col7","ID7","Spp2","Spp2Size1","Spp2Size2","Spp2Size3","Spp2Size4","Notes","NumFish","Sizes","lat","lon","Date","Name","Municipality","Cover"
"293",14,3,"11:52:00","MRS",2.3,NA,"HECR",15,NA,2111,NA,"APCL",8.8,"O",354741,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"8.8,",10.8610605821,124.7217334807,"6/4/15","Magbangon","Albuera","fringe reef"
"294",14,3,"11:57:00","MRS",2.4,NA,"HECR",30,NA,1347,NA,"APCL",9.3,"Y",355518,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"9.3,",10.861065276,124.7216867097,"6/4/15","Magbangon","Albuera","fringe reef"
"295",14,3,"12:01:00","MRS",2.7,NA,"????",NA,NA,NA,NA,"APCL",7.9,"O",354587,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"7.9,",10.8609812893,124.7216547746,"6/4/15","Magbangon","Albuera","fringe reef"
"296",14,3,"12:07:00","MRS",3,NA,"HECR",30,NA,2112,NA,"APCL",9.7,"YP",370033,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"9.7,",10.8609530423,124.7216898948,"6/4/15","Magbangon","Albuera","fringe reef"
"297",14,3,"12:12:00","MRS",3.3,NA,"HECR",25,NA,505,NA,"APCL",5.2,"W",71,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"5.2,",10.8609376196,124.721670365,"6/4/15","Magbangon","Albuera","fringe reef"
"298",14,3,"9:44:00","MRS",2,NA,"HECR",5,NA,2092,NA,"APCL",6.2,"YR",407280,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"6.2,",10.8616066631,124.7214476578,"6/4/15","Magbangon","Albuera","fringe reef"
"299",14,3,"9:51:00","MRS",1.7,NA,"HECR",15,NA,2093,NA,"APCL",8,"YP",372624,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"8,",10.8615178149,124.7214510944,"6/4/15","Magbangon","Albuera","fringe reef"
"300",14,3,"9:55:00","MRS",2,NA,"HECR",30,NA,2094,NA,"APCL",4.7,"YR",63,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"4.7,",10.8615278732,124.7214991227,"6/4/15","Magbangon","Albuera","fringe reef"
"301",14,3,"9:56:00","MRS",2,NA,"HECR",10,NA,NA,NA,"APCL",3.3,"WR",NA,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"3.3,",10.8615489956,124.7214863822,"6/4/15","Magbangon","Albuera","fringe reef"
"302",15,3,"14:06:00","MRS",2.5,NA,"HECR",15,NA,2113,NA,"APCL",8.9,"OP",354107,3,"Y","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"8.9,3,",10.8609412238,124.7216996178,"6/4/15","Magbangon","Albuera","fringe reef"
"303",15,3,"14:09:00","MRS",1.8,NA,"HECR",15,NA,NA,NA,"APCL",3,"",NA,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"3,",10.8609434031,124.7217186447,"6/4/15","Magbangon","Albuera","fringe reef"
"304",15,3,"14:13:00","MRS",2,NA,"HECR",15,NA,511,NA,"APCL",8.6,"O",371132,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"8.6,",10.8608764317,124.7217316367,"6/4/15","Magbangon","Albuera","fringe reef"
"305",15,3,"14:20:00","MRS",1.7,NA,"HECR",30,NA,1372,NA,"APCL",9.1,"O",372981,9.3,"YR","369983",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"9.1,9.3,",10.8609266393,124.7217986081,"6/4/15","Magbangon","Albuera","fringe reef"
"306",15,3,"14:25:00","MRS",2.3,NA,"HECR",30,NA,2114,NA,"APCL",8.6,"O",354327,1,"YR","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"8.6,1,",10.8609544672,124.7217841912,"6/4/15","Magbangon","Albuera","fringe reef"
"307",15,3,"14:36:00","MRS",1.9,NA,"HECR",15,NA,2115,NA,"APCL",8.8,"O",372489,8.6,"Y","363708",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"8.8,8.6,",10.8609070256,124.7217913158,"6/4/15","Magbangon","Albuera","fringe reef"
"308",15,3,"14:39:00","MRS",1.7,NA,"HECR",30,NA,2116,NA,"APCL",6.7,"YR",354641,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"6.7,",10.8609513659,124.7218286153,"6/4/15","Magbangon","Albuera","fringe reef"
"309",15,3,"14:46:00","MRS",1.4,NA,"HECR",25,NA,2117,NA,"APCL",8,"YR",372281,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"8,",10.8608906809,124.7218950838,"6/4/15","Magbangon","Albuera","fringe reef"
"310",15,3,"14:53:00","MRS",1.4,NA,"HECR",15,NA,2118,NA,"APCL",8.5,"O",369437,8.4,"YP","370062",9.2,"YR",369093,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",3,"8.5,8.4,9.2,",10.8608367015,124.7219335567,"6/4/15","Magbangon","Albuera","fringe reef"
"311",15,3,"15:02:00","MRS",1.3,NA,"HECR",30,NA,2120,NA,"APCL",4.4,"YR",72,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"4.4,",10.8609003201,124.7219148651,"6/4/15","Magbangon","Albuera","fringe reef"
"312",15,3,"15:04:00","MRS",1.3,NA,"HECR",15,NA,2119,NA,"APCL",7,"OR",355605,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"7,",10.8609210234,124.7218944971,"6/4/15","Magbangon","Albuera","fringe reef"
"313",15,3,"15:09:00","MRS",1.4,NA,"????",NA,NA,NA,NA,"APCL",8.6,"O",355704,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"8.6,",10.8608890884,124.7218663339,"6/4/15","Magbangon","Albuera","fringe reef"
"314",15,3,"15:15:00","MRS",1.2,NA,"HECR",30,NA,682,NA,"APCL",5.8,"YR",73,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"5.8,",10.860936027,124.721885277,"6/4/15","Magbangon","Albuera","fringe reef"
"315",15,3,"15:16:00","MRS",1.4,NA,"HECR",35,NA,2121,NA,"APCL",6.8,"YP",363411,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"6.8,",10.8609186765,124.7218716145,"6/4/15","Magbangon","Albuera","fringe reef"
"316",15,3,"15:18:00","MRS",1.4,NA,"HECR",15,NA,2122,NA,"APCL",4.4,"YR",74,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"4.4,",10.8609351888,124.7218921501,"6/4/15","Magbangon","Albuera","fringe reef"
"317",15,3,"15:22:00","MRS",1.3,NA,"HECR",30,NA,1350,NA,"APCL",7.2,"YP",354092,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"7.2,",10.8609909285,124.7218943294,"6/4/15","Magbangon","Albuera","fringe reef"
"318",15,3,"15:26:00","MRS",1.1,NA,"HECR",30,NA,2123,NA,"APCL",5.1,"WR",75,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"5.1,",10.8610433154,124.7218879592,"6/4/15","Magbangon","Albuera","fringe reef"
"319",15,3,"15:26:30","MRS",1.1,NA,"HECR",30,NA,NA,NA,"APCL",2.5,"",NA,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"2.5,",10.8610429801,124.7218817566,"6/4/15","Magbangon","Albuera","fringe reef"
"320",15,3,"15:28:00","MRS",1.2,NA,"HECR",30,NA,1379,NA,"APCL",4.4,"WR",76,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"4.4,",10.8609988075,124.7219383344,"6/4/15","Magbangon","Albuera","fringe reef"
"321",15,3,"15:31:00","MRS",1.1,NA,"HECR",30,NA,1381,NA,"APCL",8.6,"OP",354642,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"8.6,",10.8609497733,124.7219468001,"6/4/15","Magbangon","Albuera","fringe reef"
"322",16,3,"10:56:00","MRS",6.4,NA,"ENQD",80,NA,691,NA,"APCL",7.6,"YR",370326,8.7,"OP","373232",8,"OP",369213,9.2,"OP",356312,4,"YR",77,5.1,"YR",78,"3,1","","","",NA,NA,NA,NA,"",8,"7.6,8.7,8,9.2,4,5.1,3,1",10.8554782346,124.7261588741,"6/5/15","Cabatoan","Albuera","coral boulders"
"323",16,3,"11:18:00","MRS",6.2,NA,"HECR",60,NA,929,NA,"APCL",9.1,"O",356353,9.8,"YP","373218",6.3,"YR",372316,4.4,"YR",79,7.8,"YP",373186,NA,"",NA,"","","","",NA,NA,NA,NA,"",5,"9.1,9.8,6.3,4.4,7.8,",10.855369186,124.726209417,"6/5/15","Cabatoan","Albuera","coral boulders"
"324",16,3,"11:20:00","MRS",6.7,NA,"ENQD",40,NA,692,NA,"APCL",10,"YP",369767,9.9,"OP","355693",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"10,9.9,",10.8553396817,124.7262436152,"6/5/15","Cabatoan","Albuera","coral boulders"
"325",16,3,"11:54:00","MRS",6.5,NA,"ENQD",80,NA,930,NA,"APCL",9,"O",401739,7.2,"OP","369033",7.1,"Y",370157,10,"YP",368338,5.9,"Y",80,7.8,"OR",368852,"7.7, 6.7,7.3,7.0,5.7,5.5,4.7,4.1,3,3","OR,YR,Y,O,YR,YR,Y,Y","364882, 354994, 355618, 372788, 81, 82, 83, 84","",NA,NA,NA,NA,"",16,"9,7.2,7.1,10,5.9,7.8,7.7, 6.7,7.3,7.0,5.7,5.5,4.7,4.1,3,3",10.8553193137,124.726261301,"6/5/15","Cabatoan","Albuera","coral boulders"
"326",16,3,"12:04:00","MRS",6.1,NA,"ENQD",15,NA,2124,NA,"APCL",7.8,"YR",354513,4.6,"YR","85",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"7.8,4.6,",10.8553663362,124.7266296856,"6/5/15","Cabatoan","Albuera","coral boulders"
"327",16,3,"12:07:00","MRS",2.7,NA,"HECR",25,NA,NA,NA,"APCL",3,"W",NA,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"3,",10.85550908,124.726805957,"6/5/15","Cabatoan","Albuera","coral boulders"
"328",16,3,"12:14:00","MRS",2.9,NA,"HECR",25,NA,688,NA,"APCL",5,"",NA,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"couldn't catch the fish",1,"5,",10.8554091677,124.7270220425,"6/5/15","Cabatoan","Albuera","coral boulders"
"329",16,3,"12:16:00","MRS",2.8,NA,"HECR",15,NA,2125,NA,"APCL",4.5,"WR",86,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"4.5,",10.8554213215,124.7270492837,"6/5/15","Cabatoan","Albuera","coral boulders"
"330",16,3,"12:26:00","MRS",2.6,NA,"HECR",25,NA,873,NA,"APCL",8.1,"YP",373086,5.6,"Y","87",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"8.1,5.6,",10.8552147076,124.7272602562,"6/5/15","Cabatoan","Albuera","coral boulders"
"331",17,3,"14:07:00","MRS",2.4,NA,"HECR",10,NA,389,NA,"APCL",4.4,"YR",89,3,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"4.4,3,",10.8550443873,124.727647081,"6/5/15","Cabatoan","Albuera","coral boulders"
"332",17,3,"14:10:00","MRS",2.3,NA,"HECR",15,NA,906,NA,"APCL",5.6,"YR",90,3.4,"W","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"5.6,3.4,",10.8550180681,124.7276610788,"6/5/15","Cabatoan","Albuera","coral boulders"
"333",17,3,"14:16:00","MRS",2.4,NA,"HECR",30,NA,871,NA,"APCL",8.3,"Y",356339,6.3,"YP","354523",3,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",3,NA,NA,NA,"",3,"8.3,6.3,3,",10.8549676929,124.7277382761,"6/5/15","Cabatoan","Albuera","coral boulders"
"334",17,3,"14:18:00","MRS",2.4,NA,"ENQD",30,NA,NA,NA,"APFR",8,"",NA,5,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"8,5,",10.8548835386,124.7278834507,"6/5/15","Cabatoan","Albuera","coral boulders"
"335",17,3,"14:20:00","MRS",4.3,NA,"HECR",30,NA,904,NA,"APCL",10.2,"YP",369558,8.5,"O","404452",3,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"The 3cm fish had an all yellow tail (no white stripe between the body and the tail)",3,"10.2,8.5,3,",10.854840707,124.7277956922,"6/5/15","Cabatoan","Albuera","coral boulders"
"336",17,3,"14:28:00","MRS",4.2,NA,"HECR",5,NA,2126,NA,"APCL",4.5,"WR",91,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"4.5,",10.8548180759,124.7277003061,"6/5/15","Cabatoan","Albuera","coral boulders"
"337",17,3,"14:37:00","MRS",3.5,NA,"HECR",30,NA,849,NA,"APCL",5.4,"Y",92,8.9,"YR","355398",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"5.4,8.9,",10.8548706304,124.7275470011,"6/5/15","Cabatoan","Albuera","coral boulders"
"338",17,3,"14:43:00","MRS",2.8,NA,"HECR",30,872,2127,NA,"APCL",5.5,"WR",93,4.1,"WR","94",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",3,3.5,NA,NA,"",2,"5.5,4.1,",10.8551122807,124.7273904271,"6/5/15","Cabatoan","Albuera","coral boulders"
"339",17,3,"14:47:00","MRS",2.3,NA,"HECR",5,NA,905,NA,"APCL",4.2,"WR",95,1,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"4.2,1,",10.8550745621,124.7272864077,"6/5/15","Cabatoan","Albuera","coral boulders"
"340",17,3,"14:56:00","MRS",3.4,NA,"HECR",15,NA,850,NA,"APCL",9.4,"YP",372325,3,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",5,4,3,3,"",2,"9.4,3,",10.8550471533,124.7271320131,"6/5/15","Cabatoan","Albuera","coral boulders"
"341",17,3,"14:59:00","MRS",4,NA,"HECR",30,NA,NA,NA,"APCL",3,"",NA,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"3,",10.8550193254,124.7270041052,"6/5/15","Cabatoan","Albuera","coral boulders"
"342",17,3,"15:05:00","MRS",2.5,NA,"ENQD",30,NA,NA,NA,"APFR",8,"",NA,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"8,",10.8554685954,124.726790702,"6/5/15","Cabatoan","Albuera","coral boulders"
"343",18,3,"10:25:00","MRS",4.5,NA,"HECR",30,NA,698,NA,"APCL",9.9,"YP",355180,9.6,"OP","370342",5.8,"YR",101,3,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",4,"9.9,9.6,5.8,3,",10.8092247974,124.7652916331,"6/7/15","Hicgop South","BayBay","lively coral boulders covered in diverse corals"
"344",18,3,"10:31:00","MRS",3.5,NA,"HECR",30,NA,697,NA,"APCL",10.8,"YP",372405,10.5,"O","372611",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",3,NA,NA,NA,"",2,"10.8,10.5,",10.8091792837,124.7654088121,"6/7/15","Hicgop South","BayBay","lively coral boulders covered in diverse corals"
"345",18,3,"9:32:00","MRS",4.1,NA,"HECR",10,NA,1305,NA,"APCL",4.3,"YR",98,3,"YR","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"4.3,3,",10.812103143,124.7642529476,"6/7/15","Hicgop South","BayBay","lively coral boulders covered in diverse corals"
"346",18,3,"9:47:00","MRS",5.7,NA,"HECR",30,NA,1307,NA,"APCL",8.5,"OP",403314,9.2,"YP","354247",3,"YR",NA,2,"YR",NA,2,"YR",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",5,"8.5,9.2,3,2,2,",10.8116638474,124.7642402072,"6/7/15","Hicgop South","BayBay","lively coral boulders covered in diverse corals"
"347",18,3,"9:59:00","MRS",3.1,NA,"HECR",15,NA,2128,NA,"APCL",4.4,"YR",99,4.1,"YR","100",3,"YR",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",3,"4.4,4.1,3,",10.8108397387,124.7646902315,"6/7/15","Hicgop South","BayBay","lively coral boulders covered in diverse corals"
"348",19,3,"11:18:00","MRS",4.6,NA,"HECR",30,NA,1269,NA,"APCL",9.7,"YP",355715,8.7,"O","362937",4.4,"YR",102,3,"",NA,2.5,"",NA,2.5,"",NA,"5.0","","","APPE",4,NA,NA,NA,"",7,"9.7,8.7,4.4,3,2.5,2.5,5.0",10.799484523,124.7683101241,"6/7/15","Hilapnitan - Elementary School","BayBay","large rocks, patchy corals"
"349",19,3,"11:25:00","MRS",4.3,NA,"HECR",10,NA,1306,NA,"APCL",6.9,"YP",353987,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",4,2,2,NA,"",1,"6.9,",10.7990406174,124.7684948612,"6/7/15","Hilapnitan - Elementary School","BayBay","large rocks, patchy corals"
"350",19,3,"11:31:00","MRS",3.6,NA,"HECR",30,NA,1304,NA,"APCL",8.5,"YP",368386,5.1,"YP","103",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",3,NA,NA,NA,"",2,"8.5,5.1,",10.7988779247,124.76864364,"6/7/15","Hilapnitan - Elementary School","BayBay","large rocks, patchy corals"
"351",19,3,"11:35:00","MRS",4.9,NA,"HECR",30,NA,703,NA,"APCL",5.2,"Y",104,3,"","",2,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",3,"5.2,3,2,",10.7987459097,124.7686013114,"6/7/15","Hilapnitan - Elementary School","BayBay","large rocks, patchy corals"
"352",19,3,"11:41:00","MRS",4.7,NA,"HECR",30,NA,1303,NA,"APCL",2.5,"",NA,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"there was also a larger fish, ~8cm that swam away",1,"2.5,",10.7984952908,124.768655207,"6/7/15","Hilapnitan - Elementary School","BayBay","large rocks, patchy corals"
"353",19,3,"11:46:00","MRS",4.9,NA,"HECR",30,NA,701,NA,"APCL",9.4,"O",355246,2.5,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"9.4,2.5,",10.7985261362,124.7686419636,"6/7/15","Hilapnitan - Elementary School","BayBay","large rocks, patchy corals"
"354",19,3,"11:56:00","MRS",5.2,NA,"HECR",35,NA,702,NA,"APCL",9.6,"YR",371766,7.3,"YR","353835",6.1,"Y",368773,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",5,5,NA,NA,"",3,"9.6,7.3,6.1,",10.798415998,124.7686677799,"6/7/15","Hilapnitan - Elementary School","BayBay","large rocks, patchy corals"
"355",20,3,"14:02:00","MRS",4,NA,"HECR",30,NA,1270,NA,"APCL",5.8,"WR",105,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"5.8,",10.7691595517,124.7836047504,"6/7/15","San Agustin","BayBay","dead coral boulders, patchy corals"
"356",20,3,"14:05:00","MRS",3.3,NA,"HECR",10,NA,1271,NA,"APCL",6.9,"YP",369615,6,"OP","368111",3,"",NA,3,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",4,"6.9,6,3,3,",10.7691136189,124.7837046627,"6/7/15","San Agustin","BayBay","dead coral boulders, patchy corals"
"357",20,3,"14:14:00","MRS",3,NA,"HECR",30,NA,717,NA,"APCL",3,"",NA,4,"","",7,"",NA,7,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",3,NA,NA,NA,"all fish swam away when Gerry came ",4,"3,4,7,7,",10.7689425442,124.7837674432,"6/7/15","San Agustin","BayBay","dead coral boulders, patchy corals"
"358",20,3,"14:20:00","MRS",4.7,NA,"HECR",30,NA,711,NA,"APCL",9.3,"YR",355891,8.5,"OR","372039",3,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",4,NA,NA,NA,"",3,"9.3,8.5,3,",10.7688821107,124.7836552933,"6/7/15","San Agustin","BayBay","dead coral boulders, patchy corals"
"359",20,3,"14:29:00","MRS",3.5,NA,"HECR",30,NA,1311,NA,"APCL",3,"",NA,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"3,",10.7686984632,124.7838747315,"6/7/15","San Agustin","BayBay","dead coral boulders, patchy corals"
"360",20,3,"14:30:00","MRS",3.7,NA,"HECR",30,NA,1310,NA,"APCL",3,"",NA,3,"","",2,"",NA,4,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",3,NA,NA,NA,"",4,"3,3,2,4,",10.7686600741,124.7838868853,"6/7/15","San Agustin","BayBay","dead coral boulders, patchy corals"
"361",20,3,"14:32:00","MRS",3.8,NA,"HECR",30,NA,1327,NA,"APCL",3,"",NA,2,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",3,2,2,NA,"",2,"3,2,",10.7686362695,124.7839001287,"6/7/15","San Agustin","BayBay","dead coral boulders, patchy corals"
"362",20,3,"14:35:00","MRS",3.8,NA,"HECR",10,NA,709,NA,"APCL",8.9,"O",371140,8.3,"YR","354281",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",3,NA,NA,NA,"",2,"8.9,8.3,",10.7686316594,124.7839015536,"6/7/15","San Agustin","BayBay","dead coral boulders, patchy corals"
"363",20,3,"14:38:00","MRS",3.1,NA,"HECR",30,NA,1331,NA,"APCL",3,"",NA,2,"","",1,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",3,"3,2,1,",10.768517917,124.7839976102,"6/7/15","San Agustin","BayBay","dead coral boulders, patchy corals"
"364",20,3,"14:42:00","MRS",3.7,NA,"HECR",15,NA,1309,NA,"APCL",7,"OP",369699,7,"","",7,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",3,"7,7,7,",10.7684814557,124.7839406971,"6/7/15","San Agustin","BayBay","dead coral boulders, patchy corals"
"365",20,3,"14:52:00","MRS",3.7,NA,"????",NA,NA,NA,NA,"APCL",9.2,"OP",355603,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"9.2,",10.7684510294,124.7839889769,"6/7/15","San Agustin","BayBay","dead coral boulders, patchy corals"
"366",20,3,"15:02:00","MRS",3.1,NA,"HECR",10,NA,2129,NA,"APCL",4.8,"W",96,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"4.8,",10.7682107203,124.7841820121,"6/7/15","San Agustin","BayBay","dead coral boulders, patchy corals"
"367",21,3,"12:50:00","MRS",2.5,NA,"HECR",25,NA,2130,NA,"APCL",5.3,"YR",97,3,"Y","",6,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"did not catch the 6cm fish",3,"5.3,3,6,",10.7551330235,124.7850866709,"6/8/15","Poroc Rose","BayBay","fringe reef and then a great sand and rock expanse with occasional dead coral boulders"
"368",21,3,"12:53:00","MRS",2.6,NA,"HECR",20,NA,723,NA,"APPE",5,"",NA,3,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"5,3,",10.7550626993,124.7851038538,"6/8/15","Poroc Rose","BayBay","fringe reef and then a great sand and rock expanse with occasional dead coral boulders"
"369",21,3,"13:05:00","MRS",2.8,NA,"HECR",10,926,2131,NA,"APCL",4.5,"YR",106,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"4.5,",10.7532640267,124.7844317928,"6/8/15","Poroc Rose","BayBay","fringe reef and then a great sand and rock expanse with occasional dead coral boulders"
"370",21,3,"13:09:00","MRS",2.8,NA,"HECR",10,NA,927,NA,"APCL",4.6,"WR",107,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"4.6,",10.7532756776,124.7844287753,"6/8/15","Poroc Rose","BayBay","fringe reef and then a great sand and rock expanse with occasional dead coral boulders"
"371",22,3,"13:46:00","MRS",2.2,NA,"HECR",30,NA,NA,NA,"APCL",3,"",NA,3,"","",2,"",NA,2,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",4,"3,3,2,2,",10.7646126207,124.7854750045,"6/8/15","Poroc San Flower","BayBay","fringe reef, lively with pavona and diverse coral species"
"372",22,3,"13:54:00","MRS",2,NA,"HECR",10,NA,902,NA,"APCL",4.9,"WR",108,3,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"4.9,3,",10.7645496726,124.7854427341,"6/8/15","Poroc San Flower","BayBay","fringe reef, lively with pavona and diverse coral species"
